#time Tmin Tmax uniTmin uniTmax Amin Amax
239	-0.0116151 0.994158	1 1	0.994017 1.00593
239.5	-0.0116658 0.994269	1 1	0.994006 1.00593
240	-0.0116906 0.994181	1 1	0.993986 1.00594
240.5	-0.0116866 0.993917	1 1	0.993959 1.00594
241	-0.0116543 0.993469	1 1	0.993933 1.00594
241.5	-0.011593 0.992849	1 1	0.993907 1.00594
242	-0.0116305 0.992043	1 1	0.993884 1.00594
242.5	-0.0116683 0.992155	1 1	0.993865 1.00593
243	-0.0116768 0.992496	1 1	0.993846 1.00593
243.5	-0.0116572 0.992619	1 1	0.993823 1.00593
244	-0.0116101 0.992575	1 1	0.9938 1.00593
244.5	-0.0115683 0.992769	1 1	0.993781 1.00592
245	-0.011628 0.992982	1 1	0.993763 1.00592
245.5	-0.0116588 0.992969	1 1	0.993747 1.00593
246	-0.0116614 0.992753	1 1	0.993731 1.00595
246.5	-0.0116354 0.992335	1 1	0.993715 1.00597
247	-0.011582 0.992234	1 1	0.993701 1.00599
247.5	-0.0115456 0.99296	1 1	0.993689 1.00601
248	-0.0116061 0.99348	1 1	0.993676 1.00602
248.5	-0.0116407 0.993832	1 1	0.993664 1.00604
249	-0.0116481 0.993995	1 1	0.993652 1.00606
249.5	-0.011627 0.993967	1 1	0.993642 1.00607
250	-0.0115757 0.993748	1 1	0.993633 1.00609
250.5	-0.0114942 0.993338	1 1	0.993618 1.0061
251	-0.0115652 0.992733	1 1	0.993602 1.00611
251.5	-0.0116103 0.992756	1 1	0.993586 1.00613
252	-0.0116302 0.993342	1 1	0.993572 1.00614
252.5	-0.0116239 0.993745	1 1	0.993559 1.00615
253	-0.0115889 0.993966	1 1	0.993546 1.00616
253.5	-0.011539 0.993986	1 1	0.993533 1.00617
254	-0.0115111 0.993805	1 1	0.993521 1.00618
254.5	-0.011551 0.993457	1 1	0.993511 1.00619
255	-0.0115929 0.992904	1 1	0.993503 1.0062
255.5	-0.0116086 0.992179	1 1	0.993496 1.0062
256	-0.0115946 0.99254	1 1	0.99349 1.00621
256.5	-0.0115524 0.993005	1 1	0.993467 1.00622
257	-0.011588 0.993305	1 1	0.993444 1.00622
257.5	-0.0116136 0.99342	1 1	0.993419 1.00623
258	-0.0116041 0.993346	1 1	0.993394 1.00624
258.5	-0.0115626 0.993076	1 1	0.993371 1.00625
259	-0.0115796 0.992636	1 1	0.99335 1.00625
259.5	-0.0115698 0.992002	1 1	0.993329 1.00626
260	-0.0115318 0.991327	1 1	0.99331 1.00626
260.5	-0.011511 0.991867	1 1	0.993291 1.00626
261	-0.0116039 0.992284	1 1	0.993272 1.00627
261.5	-0.0116647 0.992546	1 1	0.993254 1.00627
262	-0.011692 0.992602	1 1	0.993237 1.00627
262.5	-0.0116846 0.992452	1 1	0.993221 1.00627
263	-0.011639 0.992136	1 1	0.993206 1.00627
263.5	-0.0115525 0.991652	1 1	0.993192 1.00627
264	-0.0114731 0.990964	1 1	0.993178 1.00627
264.5	-0.011587 0.990645	1 1	0.993164 1.00627
265	-0.0116782 0.99122	1 1	0.993151 1.00627
265.5	-0.0117348 0.991659	1 1	0.993139 1.00627
266	-0.0117536 0.991914	1 1	0.993128 1.00627
266.5	-0.0117342 0.991961	1 1	0.993117 1.00627
267	-0.0116856 0.992021	1 1	0.993107 1.00626
267.5	-0.0116693 0.991885	1 1	0.993097 1.00626
268	-0.011617 0.991563	1 1	0.993088 1.00626
268.5	-0.011609 0.991079	1 1	0.993079 1.00627
269	-0.0116663 0.99062	1 1	0.99307 1.00628
269.5	-0.0117307 0.991307	1 1	0.993063 1.0063
270	-0.0118006 0.991822	1 1	0.993057 1.00632
270.5	-0.0118394 0.992152	1 1	0.993051 1.00634
271	-0.0118445 0.992292	1 1	0.993046 1.00636
271.5	-0.0118148 0.992249	1 1	0.993042 1.00637
272	-0.0117463 0.992023	1 1	0.993038 1.00639
272.5	-0.0116513 0.991635	1 1	0.993034 1.0064
273	-0.0117577 0.991069	1 1	0.993031 1.00641
273.5	-0.0118296 0.990916	1 1	0.993025 1.00643
274	-0.011869 0.991554	1 1	0.993002 1.00644
274.5	-0.0118717 0.991998	1 1	0.992979 1.00645
275	-0.011835 0.99224	1 1	0.992956 1.00646
275.5	-0.0118601 0.992277	1 1	0.992935 1.00647
276	-0.0118819 0.992161	1 1	0.992914 1.00648
276.5	-0.0118707 0.991875	1 1	0.992891 1.00649
277	-0.011823 0.991387	1 1	0.992872 1.0065
277.5	-0.0117808 0.990696	1 1	0.992852 1.00651
278	-0.0118875 0.990928	1 1	0.992833 1.00652
278.5	-0.0119582 0.991485	1 1	0.992815 1.00653
279	-0.0119976 0.991855	1 1	0.992798 1.00654
279.5	-0.0120041 0.992006	1 1	0.992779 1.00654
280	-0.0119726 0.991978	1 1	0.992762 1.00655
280.5	-0.0119011 0.991772	1 1	0.992745 1.00656
281	-0.0118609 0.991388	1 1	0.992729 1.00656
281.5	-0.0119343 0.990819	1 1	0.992714 1.00657
282	-0.011971 0.990156	1 1	0.992699 1.00658
282.5	-0.0119697 0.990894	1 1	0.992685 1.00658
283	-0.0119265 0.991429	1 1	0.992672 1.00658
283.5	-0.0120024 0.991778	1 1	0.992658 1.00659
284	-0.0120629 0.991957	1 1	0.992646 1.00659
284.5	-0.0120941 0.99197	1 1	0.992633 1.0066
285	-0.0120931 0.991804	1 1	0.992621 1.0066
285.5	-0.0120564 0.991468	1 1	0.99261 1.0066
286	-0.0120165 0.99096	1 1	0.992598 1.00661
286.5	-0.0120999 0.990966	1 1	0.992588 1.00661
287	-0.0121449 0.99162	1 1	0.992578 1.00661
287.5	-0.0121548 0.992133	1 1	0.992569 1.00661
288	-0.0121254 0.992483	1 1	0.99256 1.00661
288.5	-0.012057 0.992642	1 1	0.992551 1.00661
289	-0.0120416 0.992617	1 1	0.992543 1.00661
289.5	-0.0121123 0.992391	1 1	0.992536 1.00661
290	-0.012157 0.991998	1 1	0.992529 1.00661
290.5	-0.0121716 0.99141	1 1	0.992523 1.00661
291	-0.0121556 0.991637	1 1	0.992516 1.00661
291.5	-0.012187 0.992265	1 1	0.992511 1.00661
292	-0.0122658 0.992718	1 1	0.992506 1.00661
292.5	-0.0123064 0.993026	1 1	0.992502 1.00661
293	-0.0123152 0.993148	1 1	0.992498 1.00661
293.5	-0.0122908 0.993088	1 1	0.992494 1.00661
294	-0.0122292 0.992826	1 1	0.992491 1.00661
294.5	-0.0122445 0.992378	1 1	0.992489 1.00663
295	-0.0122697 0.991744	1 1	0.992487 1.00664
295.5	-0.0122554 0.991879	1 1	0.992485 1.00666
296	-0.01222 0.992457	1 1	0.992467 1.00667
296.5	-0.0122417 0.992842	1 1	0.992448 1.00668
297	-0.0122944 0.993051	1 1	0.99243 1.00669
297.5	-0.0123852 0.993092	1 1	0.992412 1.00671
298	-0.0124418 0.992977	1 1	0.992392 1.00672
298.5	-0.0124662 0.992682	1 1	0.992372 1.00674
299	-0.012462 0.992202	1 1	0.992353 1.00675
299.5	-0.0124276 0.991518	1 1	0.992336 1.00676
300	-0.0124684 0.991163	1 1	0.99232 1.00678
300.5	-0.0124906 0.991706	1 1	0.992305 1.00679
301	-0.0124752 0.992018	1 1	0.992291 1.00679
301.5	-0.0124196 0.992141	1 1	0.992276 1.0068
302	-0.0123196 0.992097	1 1	0.99226 1.00682
302.5	-0.0123167 0.991893	1 1	0.992245 1.00683
303	-0.0124331 0.991484	1 1	0.992231 1.00683
303.5	-0.0125248 0.990913	1 1	0.992218 1.00684
304	-0.0125874 0.990466	1 1	0.992205 1.00685
304.5	-0.0126196 0.990202	1 1	0.992192 1.00686
305	-0.0126207 0.991051	1 1	0.99218 1.00687
305.5	-0.0126627 0.991695	1 1	0.992167 1.00688
306	-0.0127034 0.99217	1 1	0.992156 1.00689
306.5	-0.0127077 0.992465	1 1	0.992145 1.00689
307	-0.012673 0.992579	1 1	0.992134 1.0069
307.5	-0.0125989 0.992526	1 1	0.992125 1.00691
308	-0.0125759 0.99229	1 1	0.992115 1.00691
308.5	-0.0125957 0.99186	1 1	0.992106 1.00692
309	-0.0126531 0.991262	1 1	0.992097 1.00692
309.5	-0.0126833 0.991701	1 1	0.992088 1.00693
310	-0.0127209 0.992245	1 1	0.99208 1.00693
310.5	-0.0127669 0.992603	1 1	0.992072 1.00694
311	-0.0128369 0.992788	1 1	0.992065 1.00694
311.5	-0.0128975 0.992792	1 1	0.992058 1.00694
312	-0.012927 0.992626	1 1	0.992051 1.00695
312.5	-0.0129249 0.992289	1 1	0.992045 1.00695
313	-0.0128875 0.991768	1 1	0.992039 1.00696
313.5	-0.0128971 0.991036	1 1	0.992034 1.00696
314	-0.012933 0.990254	1 1	0.99203 1.00696
314.5	-0.0129418 0.990669	1 1	0.992025 1.00696
315	-0.0129308 0.990857	1 1	0.992021 1.00697
315.5	-0.0130023 0.990969	1 1	0.992018 1.00697
316	-0.0130457 0.991429	1 1	0.992014 1.00697
316.5	-0.0130957 0.991743	1 1	0.992012 1.00697
317	-0.0131528 0.991861	1 1	0.99201 1.00697
317.5	-0.0131847 0.991799	1 1	0.992008 1.00697
318	-0.0131875 0.99158	1 1	0.992006 1.00697
318.5	-0.0131639 0.991143	1 1	0.992005 1.00697
319	-0.0131967 0.990954	1 1	0.992004 1.00697
319.5	-0.0132046 0.991636	1 1	0.992004 1.00697
320	-0.0131841 0.992147	1 1	0.991989 1.00697
320.5	-0.0132561 0.992459	1 1	0.991973 1.00697
321	-0.0133424 0.992571	1 1	0.991958 1.00697
321.5	-0.0134002 0.992484	1 1	0.991942 1.00697
322	-0.01343 0.992217	1 1	0.991927 1.00698
322.5	-0.0134648 0.99179	1 1	0.991911 1.00699
323	-0.013497 0.991159	1 1	0.991895 1.00701
323.5	-0.0135031 0.990368	1 1	0.99188 1.00702
324	-0.0134824 0.989544	1 1	0.991867 1.00704
324.5	-0.0134604 0.989836	1 1	0.991854 1.00705
325	-0.0134574 0.990534	1 1	0.991842 1.00706
325.5	-0.0134254 0.991168	1 1	0.991829 1.00707
326	-0.01352 0.991604	1 1	0.991817 1.00708
326.5	-0.0136139 0.991875	1 1	0.991805 1.0071
327	-0.0137015 0.991969	1 1	0.991793 1.00711
327.5	-0.0137608 0.99188	1 1	0.991782 1.00712
328	-0.0137918 0.991606	1 1	0.99177 1.00713
328.5	-0.0137939 0.991162	1 1	0.99176 1.00714
329	-0.0137994 0.99054	1 1	0.99175 1.00715
329.5	-0.0137929 0.991016	1 1	0.99174 1.00716
330	-0.0137592 0.991355	1 1	0.99173 1.00717
330.5	-0.0136986 0.99154	1 1	0.99172 1.00718
331	-0.0136663 0.991532	1 1	0.99171 1.00719
331.5	-0.0136795 0.991344	1 1	0.991702 1.0072
332	-0.0138163 0.990965	1 1	0.991693 1.00721
332.5	-0.013927 0.990411	1 1	0.991685 1.00722
333	-0.0140127 0.990525	1 1	0.991678 1.00723
333.5	-0.0140676 0.990454	1 1	0.99167 1.00724
334	-0.014102 0.99025	1 1	0.991662 1.00725
334.5	-0.0141222 0.989997	1 1	0.991655 1.00725
335	-0.014115 0.990752	1 1	0.991648 1.00726
335.5	-0.0140798 0.99132	1 1	0.991642 1.00727
336	-0.0140251 0.991691	1 1	0.991636 1.00728
336.5	-0.0139704 0.991877	1 1	0.991631 1.00728
337	-0.0139181 0.991892	1 1	0.991626 1.00729
337.5	-0.0139182 0.991722	1 1	0.991622 1.00729
338	-0.0139589 0.991366	1 1	0.991617 1.0073
338.5	-0.0141039 0.990827	1 1	0.991613 1.0073
339	-0.014225 0.990104	1 1	0.99161 1.00731
339.5	-0.0143187 0.989161	1 1	0.991606 1.00731
340	-0.0143856 0.988822	1 1	0.991603 1.00732
340.5	-0.0144265 0.989655	1 1	0.991601 1.00732
341	-0.014439 0.990462	1 1	0.991598 1.00733
341.5	-0.0144229 0.991052	1 1	0.991596 1.00733
342	-0.0143784 0.991438	1 1	0.991595 1.00733
342.5	-0.0143049 0.991643	1 1	0.991593 1.00734
343	-0.0142015 0.991675	1 1	0.991592 1.00734
343.5	-0.0141898 0.991537	1 1	0.991591 1.00734
344	-0.014186 0.991227	1 1	0.991591 1.00734
344.5	-0.0141468 0.990745	1 1	0.99159 1.00735
345	-0.0142371 0.990019	1 1	0.991591 1.00735
345.5	-0.0143754 0.989101	1 1	0.991591 1.00735
346	-0.0144952 0.988445	1 1	0.991592 1.00735
346.5	-0.0145946 0.989005	1 1	0.991578 1.00735
347	-0.0146707 0.989872	1 1	0.991562 1.00735
347.5	-0.0147185 0.99053	1 1	0.991547 1.00735
348	-0.0147411 0.990999	1 1	0.991534 1.00735
348.5	-0.0147354 0.991262	1 1	0.99152 1.00735
349	-0.0147246 0.991347	1 1	0.991508 1.00735
349.5	-0.0146843 0.991256	1 1	0.991497 1.00735
350	-0.014636 0.990987	1 1	0.991485 1.00735
350.5	-0.0145743 0.990533	1 1	0.991474 1.00735
351	-0.0145139 0.989854	1 1	0.991464 1.00735
351.5	-0.0144373 0.989	1 1	0.991452 1.00735
352	-0.0143776 0.987999	1 1	0.991441 1.00737
352.5	-0.0144604 0.988403	1 1	0.991429 1.00738
353	-0.0146002 0.989303	1 1	0.991418 1.0074
353.5	-0.0147176 0.990025	1 1	0.991408 1.00741
354	-0.0148134 0.990556	1 1	0.991397 1.00743
354.5	-0.0148803 0.990869	1 1	0.991387 1.00744
355	-0.0149478 0.990999	1 1	0.991378 1.00745
355.5	-0.0149928 0.990942	1 1	0.991368 1.00746
356	-0.01501 0.990701	1 1	0.99136 1.00748
356.5	-0.0150261 0.990258	1 1	0.991352 1.00749
357	-0.0150326 0.98963	1 1	0.991343 1.0075
357.5	-0.0150102 0.988843	1 1	0.991336 1.00751
358	-0.0150146 0.988359	1 1	0.991328 1.00752
358.5	-0.0149924 0.988424	1 1	0.991321 1.00753
359	-0.0149651 0.988531	1 1	0.991314 1.00754
359.5	-0.0149519 0.98927	1 1	0.991306 1.00755
360	-0.0149077 0.989834	1 1	0.9913 1.00756
360.5	-0.0148863 0.990231	1 1	0.991293 1.00757
361	-0.0148672 0.990421	1 1	0.991286 1.00758
361.5	-0.0149118 0.990417	1 1	0.991281 1.00759
362	-0.0149533 0.990213	1 1	0.991275 1.0076
362.5	-0.0150098 0.989828	1 1	0.991269 1.00761
363	-0.0150626 0.989234	1 1	0.991265 1.00762
363.5	-0.015116 0.988856	1 1	0.99126 1.00762
364	-0.0151652 0.989173	1 1	0.991256 1.00763
364.5	-0.0151888 0.989292	1 1	0.991252 1.00764
365	-0.0152098 0.989248	1 1	0.991249 1.00765
365.5	-0.01524 0.989035	1 1	0.991245 1.00765
366	-0.0152469 0.988589	1 1	0.991242 1.00766
366.5	-0.0152489 0.988927	1 1	0.991239 1.00767
367	-0.0152756 0.989124	1 1	0.991236 1.00767
367.5	-0.0152756 0.989116	1 1	0.991234 1.00768
368	-0.0152511 0.988912	1 1	0.991231 1.00769
368.5	-0.0152805 0.988513	1 1	0.991229 1.00769
369	-0.0152811 0.989039	1 1	0.991228 1.0077
369.5	-0.0152501 0.989551	1 1	0.991227 1.0077
370	-0.0152583 0.989858	1 1	0.991226 1.00771
370.5	-0.0152682 0.989976	1 1	0.991225 1.00771
371	-0.0152514 0.989891	1 1	0.991225 1.00771
371.5	-0.0152059 0.989615	1 1	0.991225 1.00772
372	-0.015234 0.989164	1 1	0.991225 1.00772
372.5	-0.0152415 0.98851	1 1	0.991225 1.00773
373	-0.0152555 0.987635	1 1	0.991226 1.00773
373.5	-0.015315 0.987016	1 1	0.991227 1.00773
374	-0.0153402 0.987205	1 1	0.991228 1.00773
374.5	-0.015334 0.987953	1 1	0.991229 1.00774
375	-0.015295 0.988618	1 1	0.991222 1.00774
375.5	-0.0152924 0.989087	1 1	0.99121 1.00774
376	-0.0152826 0.989342	1 1	0.991198 1.00774
376.5	-0.0153308 0.989394	1 1	0.991186 1.00774
377	-0.0153547 0.989217	1 1	0.991175 1.00775
377.5	-0.0153536 0.988819	1 1	0.991165 1.00775
378	-0.0153357 0.988235	1 1	0.991154 1.00775
378.5	-0.0153793 0.988506	1 1	0.991144 1.00775
379	-0.0153973 0.988925	1 1	0.991133 1.00775
379.5	-0.0154167 0.989144	1 1	0.991123 1.00775
380	-0.0154488 0.989188	1 1	0.991112 1.00775
380.5	-0.0154568 0.989032	1 1	0.991103 1.00775
381	-0.0154339 0.988671	1 1	0.991095 1.00775
381.5	-0.0154058 0.988091	1 1	0.991086 1.00775
382	-0.0153962 0.987273	1 1	0.991078 1.00775
382.5	-0.0154724 0.986241	1 1	0.99107 1.00775
383	-0.0155214 0.986576	1 1	0.991061 1.00776
383.5	-0.0155469 0.987428	1 1	0.991053 1.00777
384	-0.0155471 0.988078	1 1	0.991046 1.00779
384.5	-0.015519 0.988545	1 1	0.991039 1.0078
385	-0.0154607 0.988805	1 1	0.991033 1.00781
385.5	-0.0154527 0.988849	1 1	0.991026 1.00782
386	-0.0154995 0.988686	1 1	0.991019 1.00783
386.5	-0.0155215 0.988318	1 1	0.991014 1.00785
387	-0.0155219 0.987685	1 1	0.99101 1.00786
387.5	-0.015495 0.988198	1 1	0.991006 1.00787
388	-0.0154532 0.988675	1 1	0.991001 1.00788
388.5	-0.0155505 0.988935	1 1	0.990997 1.00789
389	-0.0156258 0.988984	1 1	0.990993 1.0079
389.5	-0.0156799 0.988817	1 1	0.99099 1.00791
390	-0.0157131 0.988414	1 1	0.990987 1.00792
390.5	-0.0157215 0.987811	1 1	0.990983 1.00793
391	-0.0157034 0.987035	1 1	0.99098 1.00794
391.5	-0.0156558 0.986984	1 1	0.990976 1.00795
392	-0.0155812 0.987335	1 1	0.990973 1.00796
392.5	-0.0154833 0.987459	1 1	0.990971 1.00796
393	-0.015512 0.987378	1 1	0.990969 1.00797
393.5	-0.0155646 0.987095	1 1	0.990967 1.00798
394	-0.0155958 0.987229	1 1	0.990966 1.00799
394.5	-0.0156038 0.987141	1 1	0.990966 1.00799
395	-0.0156346 0.986818	1 1	0.990967 1.008
395.5	-0.0157161 0.986552	1 1	0.990967 1.00801
396	-0.0157778 0.987372	1 1	0.990968 1.00801
396.5	-0.0158199 0.987981	1 1	0.99097 1.00802
397	-0.0158426 0.988353	1 1	0.990972 1.00803
397.5	-0.015844 0.988508	1 1	0.990973 1.00803
398	-0.0158196 0.988455	1 1	0.990974 1.00804
398.5	-0.0157678 0.988199	1 1	0.990974 1.00804
399	-0.0156869 0.987723	1 1	0.990975 1.00805
399.5	-0.0156867 0.987045	1 1	0.990975 1.00805
400	-0.015756 0.987554	1 1	0.990976 1.00806
400.5	-0.0158033 0.988054	1 1	0.990979 1.00806
401	-0.0158321 0.988386	1 1	0.990982 1.00807
401.5	-0.0158401 0.988523	1 1	0.990986 1.00807
402	-0.0158262 0.988458	1 1	0.99099 1.00807
402.5	-0.0157983 0.988186	1 1	0.990995 1.00808
403	-0.0158516 0.987728	1 1	0.990999 1.00808
403.5	-0.0158843 0.987058	1 1	0.991003 1.00808
404	-0.0158939 0.986498	1 1	0.991007 1.00808
404.5	-0.0158802 0.987116	1 1	0.991012 1.00809
405	-0.0158442 0.987518	1 1	0.991017 1.00809
405.5	-0.0157848 0.98776	1 1	0.991024 1.00809
406	-0.015816 0.987831	1 1	0.99103 1.00809
406.5	-0.0158969 0.987751	1 1	0.991036 1.00809
407	-0.0159603 0.987507	1 1	0.991038 1.0081
407.5	-0.0160035 0.987075	1 1	0.991031 1.0081
408	-0.0160251 0.986493	1 1	0.991024 1.0081
408.5	-0.0160262 0.985762	1 1	0.991018 1.0081
409	-0.016006 0.985196	1 1	0.991012 1.0081
409.5	-0.0159627 0.985803	1 1	0.991007 1.0081
410	-0.0158966 0.986254	1 1	0.991003 1.0081
410.5	-0.0158444 0.986536	1 1	0.990999 1.0081
411	-0.0158416 0.986674	1 1	0.990995 1.0081
411.5	-0.0158163 0.986661	1 1	0.990992 1.0081
412	-0.0157966 0.986517	1 1	0.990988 1.0081
412.5	-0.0158994 0.986243	1 1	0.990984 1.0081
413	-0.0159854 0.985848	1 1	0.99098 1.0081
413.5	-0.0160519 0.985332	1 1	0.990975 1.0081
414	-0.016099 0.984707	1 1	0.990971 1.0081
414.5	-0.0161209 0.984157	1 1	0.990966 1.0081
415	-0.0161184 0.984348	1 1	0.990962 1.00809
415.5	-0.0160898 0.984912	1 1	0.990957 1.00809
416	-0.0160351 0.985309	1 1	0.990953 1.00809
416.5	-0.0159562 0.98557	1 1	0.99095 1.00809
417	-0.0159122 0.985735	1 1	0.990947 1.00809
417.5	-0.0159864 0.985874	1 1	0.990945 1.00809
418	-0.0160414 0.98597	1 1	0.990943 1.0081
418.5	-0.0160784 0.985924	1 1	0.99094 1.00811
419	-0.0160919 0.985738	1 1	0.990937 1.00812
419.5	-0.0160801 0.985434	1 1	0.990934 1.00813
420	-0.0160882 0.985069	1 1	0.990932 1.00814
420.5	-0.0160977 0.984615	1 1	0.99093 1.00815
421	-0.016082 0.984055	1 1	0.990929 1.00816
421.5	-0.0160407 0.983395	1 1	0.990928 1.00817
422	-0.015972 0.983738	1 1	0.990927 1.00818
422.5	-0.0160282 0.984377	1 1	0.990925 1.00818
423	-0.0161152 0.984858	1 1	0.990924 1.00819
423.5	-0.0161788 0.985285	1 1	0.990923 1.0082
424	-0.0162194 0.98557	1 1	0.990923 1.00821
424.5	-0.0162366 0.98576	1 1	0.990924 1.00822
425	-0.0162297 0.985873	1 1	0.990926 1.00823
425.5	-0.016198 0.985908	1 1	0.990928 1.00823
426	-0.0161404 0.985863	1 1	0.990929 1.00824
426.5	-0.0160548 0.985743	1 1	0.990931 1.00825
427	-0.0159426 0.985563	1 1	0.990933 1.00825
427.5	-0.0159537 0.985339	1 1	0.990936 1.00826
428	-0.0160539 0.985031	1 1	0.990938 1.00827
428.5	-0.0161333 0.984677	1 1	0.990938 1.00827
429	-0.0161886 0.984271	1 1	0.990939 1.00828
429.5	-0.0162179 0.983796	1 1	0.990939 1.00829
430	-0.0162198 0.983261	1 1	0.990941 1.00829
430.5	-0.0161938 0.982667	1 1	0.990942 1.0083
431	-0.0161399 0.982871	1 1	0.990945 1.00831
431.5	-0.0160545 0.983378	1 1	0.990948 1.00831
432	-0.0160533 0.983826	1 1	0.990951 1.00832
432.5	-0.0161418 0.984206	1 1	0.990954 1.00832
433	-0.0162083 0.984507	1 1	0.990957 1.00833
433.5	-0.01625 0.984748	1 1	0.990959 1.00833
434	-0.0162646 0.984908	1 1	0.990961 1.00834
434.5	-0.0162495 0.985014	1 1	0.990963 1.00834
435	-0.0162032 0.9851	1 1	0.990964 1.00835
435.5	-0.0161231 0.985174	1 1	0.990966 1.00835
436	-0.0160097 0.985224	1 1	0.990967 1.00836
436.5	-0.0160473 0.985206	1 1	0.990969 1.00836
437	-0.0161392 0.985136	1 1	0.99097 1.00837
437.5	-0.0162003 0.98502	1 1	0.990974 1.00837
438	-0.0162334 0.98487	1 1	0.990978 1.00837
438.5	-0.0162362 0.984676	1 1	0.990982 1.00838
439	-0.0162072 0.984449	1 1	0.990985 1.00838
439.5	-0.0161424 0.98425	1 1	0.990987 1.00838
440	-0.0160408 0.984028	1 1	0.990989 1.00839
440.5	-0.0159998 0.98377	1 1	0.990991 1.00839
441	-0.0161069 0.983456	1 1	0.990992 1.00839
441.5	-0.0161838 0.983136	1 1	0.990993 1.0084
442	-0.0162293 0.982772	1 1	0.990995 1.0084
442.5	-0.0162425 0.982313	1 1	0.990998 1.0084
443	-0.0162231 0.982126	1 1	0.991001 1.0084
443.5	-0.0161678 0.982674	1 1	0.991003 1.00841
444	-0.0160719 0.983145	1 1	0.990995 1.00841
444.5	-0.0159695 0.983583	1 1	0.990985 1.00841
445	-0.0160638 0.983946	1 1	0.990975 1.00841
445.5	-0.0161242 0.984258	1 1	0.990966 1.00841
446	-0.0161473 0.984492	1 1	0.990956 1.00842
446.5	-0.016133 0.984741	1 1	0.990947 1.00842
447	-0.016084 0.984991	1 1	0.990938 1.00842
447.5	-0.0160512 0.985209	1 1	0.990929 1.00842
448	-0.0159802 0.985416	1 1	0.99092 1.00842
448.5	-0.0159931 0.985556	1 1	0.990912 1.00842
449	-0.0160935 0.985645	1 1	0.990903 1.00842
449.5	-0.0161589 0.985691	1 1	0.990895 1.00842
450	-0.0161862 0.985703	1 1	0.990887 1.00842
450.5	-0.0161718 0.985666	1 1	0.99088 1.00842
451	-0.0161163 0.985578	1 1	0.990872 1.00842
451.5	-0.0160198 0.98543	1 1	0.990865 1.00842
452	-0.0158776 0.985254	1 1	0.990858 1.00842
452.5	-0.0159331 0.985046	1 1	0.990851 1.00842
453	-0.0159851 0.984796	1 1	0.990844 1.00842
453.5	-0.0160654 0.984483	1 1	0.990838 1.00842
454	-0.0161097 0.984177	1 1	0.990831 1.00842
454.5	-0.0161124 0.983752	1 1	0.990825 1.00842
455	-0.0160745 0.983277	1 1	0.990819 1.00841
455.5	-0.0159971 0.983677	1 1	0.990813 1.00841
456	-0.0159606 0.984216	1 1	0.990807 1.00842
456.5	-0.0160329 0.984645	1 1	0.990801 1.00844
457	-0.0160682 0.985078	1 1	0.990796 1.00845
457.5	-0.0160621 0.985456	1 1	0.99079 1.00846
458	-0.0160114 0.985769	1 1	0.990785 1.00847
458.5	-0.0159693 0.986057	1 1	0.990778 1.00848
459	-0.0159679 0.986262	1 1	0.99077 1.00849
459.5	-0.0159249 0.986394	1 1	0.990762 1.00851
460	-0.0159432 0.986431	1 1	0.990754 1.00852
460.5	-0.0160327 0.986382	1 1	0.990745 1.00853
461	-0.0160815 0.986245	1 1	0.990736 1.00854
461.5	-0.0160853 0.986021	1 1	0.990727 1.00855
462	-0.0160442 0.985722	1 1	0.990718 1.00856
462.5	-0.0159613 0.985365	1 1	0.990711 1.00857
463	-0.0158382 0.984921	1 1	0.990705 1.00858
463.5	-0.0158483 0.984382	1 1	0.990699 1.00859
464	-0.0158585 0.984518	1 1	0.990693 1.0086
464.5	-0.0159308 0.985111	1 1	0.990687 1.00861
465	-0.0160056 0.985673	1 1	0.99068 1.00862
465.5	-0.0160438 0.986094	1 1	0.990674 1.00863
466	-0.0160418 0.986424	1 1	0.990667 1.00864
466.5	-0.0159964 0.986667	1 1	0.990661 1.00865
467	-0.0159087 0.98678	1 1	0.990655 1.00866
467.5	-0.0159328 0.986776	1 1	0.990649 1.00866
468	-0.0159544 0.986638	1 1	0.990643 1.00867
468.5	-0.015934 0.986352	1 1	0.990638 1.00868
469	-0.0158715 0.985938	1 1	0.990633 1.00869
469.5	-0.0159271 0.985403	1 1	0.990628 1.00869
470	-0.015969 0.984789	1 1	0.990622 1.0087
470.5	-0.0159693 0.9851	1 1	0.990618 1.00871
471	-0.0159305 0.985655	1 1	0.990614 1.00872
471.5	-0.0159444 0.986077	1 1	0.990611 1.00872
472	-0.0159909 0.986373	1 1	0.990608 1.00873
472.5	-0.0160003 0.986529	1 1	0.990605 1.00873
473	-0.0159704 0.986535	1 1	0.990602 1.00874
473.5	-0.0159029 0.986394	1 1	0.990599 1.00875
474	-0.0158935 0.986114	1 1	0.990596 1.00875
474.5	-0.0158716 0.985675	1 1	0.990593 1.00876
475	-0.0158931 0.985063	1 1	0.99059 1.00876
475.5	-0.0158766 0.984294	1 1	0.990588 1.00877
476	-0.015959 0.98463	1 1	0.990585 1.00877
476.5	-0.0160099 0.985066	1 1	0.990583 1.00878
477	-0.0160203 0.985297	1 1	0.99058 1.00878
477.5	-0.0159866 0.985337	1 1	0.990578 1.00879
478	-0.0159078 0.985164	1 1	0.990576 1.00879
478.5	-0.0159222 0.985352	1 1	0.990575 1.00879
479	-0.0159 0.985314	1 1	0.990574 1.0088
479.5	-0.0158318 0.985099	1 1	0.990574 1.0088
480	-0.0158594 0.984673	1 1	0.990574 1.0088
480.5	-0.015952 0.984938	1 1	0.990574 1.0088
