#time   energy normalisedChange momentum normalisedChange
# 0 5.01924e+09 5.01924e+09 (-200.838 -194.392 0) (-116.531 -112.81 -0.57735)
54250 5.01925e+09 9.20334e-07 (-379.927 -200.921 0) (-0.64073 -0.0233581 0)
54500 5.01925e+09 9.2884e-07 (-373.498 -205.846 0) (-0.617729 -0.0409778 0)
54750 5.01925e+09 9.37676e-07 (-366.958 -210.787 0) (-0.594328 -0.0586555 0)
55000 5.01925e+09 9.4678e-07 (-360.301 -215.727 0) (-0.570511 -0.0763316 0)
55250 5.01925e+09 9.5609e-07 (-353.524 -220.652 0) (-0.546266 -0.0939498 0)
55500 5.01925e+09 9.65546e-07 (-346.625 -225.545 0) (-0.521583 -0.111457 0)
55750 5.01925e+09 9.7509e-07 (-339.602 -230.394 0) (-0.496458 -0.128803 0)
56000 5.01925e+09 9.84671e-07 (-332.455 -235.184 0) (-0.470889 -0.145941 0)
56250 5.01925e+09 9.9424e-07 (-325.186 -239.904 0) (-0.444882 -0.162827 0)
56500 5.01925e+09 1.00376e-06 (-317.797 -244.541 0) (-0.418444 -0.179419 0)
56750 5.01925e+09 1.0132e-06 (-310.29 -249.086 0) (-0.391589 -0.195678 0)
57000 5.01925e+09 1.02254e-06 (-302.672 -253.526 0) (-0.364334 -0.211566 0)
57250 5.01925e+09 1.03178e-06 (-294.949 -257.853 0) (-0.336701 -0.227045 0)
57500 5.01925e+09 1.04092e-06 (-287.126 -262.056 0) (-0.308714 -0.242082 0)
57750 5.01925e+09 1.04998e-06 (-279.213 -266.125 0) (-0.280402 -0.25664 0)
58000 5.01925e+09 1.05898e-06 (-271.217 -270.051 0) (-0.251794 -0.270685 0)
58250 5.01925e+09 1.06798e-06 (-263.147 -273.824 0) (-0.222924 -0.284185 0)
58500 5.01925e+09 1.077e-06 (-255.014 -277.435 0) (-0.193825 -0.297105 0)
58750 5.01925e+09 1.08613e-06 (-246.826 -280.876 0) (-0.164532 -0.309414 0)
59000 5.01925e+09 1.09541e-06 (-238.594 -284.137 0) (-0.135079 -0.321082 0)
59250 5.01925e+09 1.10491e-06 (-230.327 -287.211 0) (-0.105502 -0.332081 0)
59500 5.01925e+09 1.1147e-06 (-222.035 -290.091 0) (-0.0758353 -0.342385 0)
