#time   totalV   totalAV   Vchange   AVchange   Tchange   ATchange
100    1e+11    1e+11    -1.37329e-15    -1.37329e-15    1.78989e-15    1.78989e-15    
101    1e+11    1e+11    -2.74658e-15    -2.74658e-15    6.39246e-16    6.39246e-16    
102    1e+11    1e+11    -2.44141e-15    -2.44141e-15    -2.55698e-16    -2.55698e-16    
103    1e+11    1e+11    -3.35693e-15    -3.35693e-15    -3.83548e-16    -3.83548e-16    
104    1e+11    1e+11    -1.67847e-15    -1.67847e-15    1.53419e-15    1.53419e-15    
105    1e+11    1e+11    -3.8147e-15    -3.8147e-15    8.94944e-16    8.94944e-16    
106    1e+11    1e+11    -1.06812e-15    -1.06812e-15    -2.55698e-16    -2.55698e-16    
107    1e+11    1e+11    -2.74658e-15    -2.74658e-15    -1.53419e-15    -1.53419e-15    
108    1e+11    1e+11    -1.98364e-15    -1.98364e-15    7.67095e-16    7.67095e-16    
109    1e+11    1e+11    -3.35693e-15    -3.35693e-15    3.45193e-15    3.45193e-15    
110    1e+11    1e+11    -2.44141e-15    -2.44141e-15    -8.94944e-16    -8.94944e-16    
111    1e+11    1e+11    -1.52588e-16    -1.52588e-16    8.94944e-16    8.94944e-16    
112    1e+11    1e+11    -4.57764e-16    -4.57764e-16    -1.27849e-15    -1.27849e-15    
113    1e+11    1e+11    -2.44141e-15    -2.44141e-15    2.68483e-15    2.68483e-15    
114    1e+11    1e+11    -1.2207e-15    -1.2207e-15    2.68483e-15    2.68483e-15    
115    1e+11    1e+11    -9.15527e-16    -9.15527e-16    3.83548e-16    3.83548e-16    
116    1e+11    1e+11    -1.37329e-15    -1.37329e-15    2.55698e-16    2.55698e-16    
117    1e+11    1e+11    -4.11987e-15    -4.11987e-15    -3.83548e-16    -3.83548e-16    
118    1e+11    1e+11    0    0    5.11397e-16    5.11397e-16    
119    1e+11    1e+11    -1.52588e-16    -1.52588e-16    -7.67095e-16    -7.67095e-16    
120    1e+11    1e+11    -2.28882e-15    -2.28882e-15    7.67095e-16    7.67095e-16    
121    1e+11    1e+11    -3.50952e-15    -3.50952e-15    1.66204e-15    1.66204e-15    
122    1e+11    1e+11    -2.13623e-15    -2.13623e-15    5.11397e-16    5.11397e-16    
123    1e+11    1e+11    -6.10352e-16    -6.10352e-16    1.27849e-15    1.27849e-15    
124    1e+11    1e+11    -2.13623e-15    -2.13623e-15    5.11397e-16    5.11397e-16    
125    1e+11    1e+11    1.52588e-16    1.52588e-16    1.27849e-15    1.27849e-15    
126    1e+11    1e+11    -4.42505e-15    -4.42505e-15    1.40634e-15    1.40634e-15    
127    1e+11    1e+11    4.57764e-16    4.57764e-16    3.45193e-15    3.45193e-15    
128    1e+11    1e+11    -3.66211e-15    -3.66211e-15    1.78989e-15    1.78989e-15    
129    1e+11    1e+11    -1.98364e-15    -1.98364e-15    0    0    
130    1e+11    1e+11    -2.59399e-15    -2.59399e-15    1.15064e-15    1.15064e-15    
131    1e+11    1e+11    -3.8147e-15    -3.8147e-15    1.27849e-16    1.27849e-16    
132    1e+11    1e+11    -4.27246e-15    -4.27246e-15    -3.83548e-16    -3.83548e-16    
133    1e+11    1e+11    -1.06812e-15    -1.06812e-15    -8.94944e-16    -8.94944e-16    
134    1e+11    1e+11    -1.83105e-15    -1.83105e-15    -1.27849e-16    -1.27849e-16    
135    1e+11    1e+11    -2.89917e-15    -2.89917e-15    -5.11397e-16    -5.11397e-16    
136    1e+11    1e+11    -2.89917e-15    -2.89917e-15    1.27849e-15    1.27849e-15    
137    1e+11    1e+11    -3.8147e-15    -3.8147e-15    5.11397e-16    5.11397e-16    
138    1e+11    1e+11    -4.11987e-15    -4.11987e-15    8.94944e-16    8.94944e-16    
139    1e+11    1e+11    -1.06812e-15    -1.06812e-15    2.55698e-16    2.55698e-16    
140    1e+11    1e+11    -3.35693e-15    -3.35693e-15    1.27849e-15    1.27849e-15    
141    1e+11    1e+11    -3.96729e-15    -3.96729e-15    1.53419e-15    1.53419e-15    
142    1e+11    1e+11    -6.10352e-16    -6.10352e-16    -1.40634e-15    -1.40634e-15    
143    1e+11    1e+11    -4.88281e-15    -4.88281e-15    -5.11397e-16    -5.11397e-16    
144    1e+11    1e+11    -6.10352e-16    -6.10352e-16    5.11397e-16    5.11397e-16    
145    1e+11    1e+11    -2.28882e-15    -2.28882e-15    0    0    
146    1e+11    1e+11    -1.52588e-15    -1.52588e-15    6.39246e-16    6.39246e-16    
147    1e+11    1e+11    -1.2207e-15    -1.2207e-15    0    0    
148    1e+11    1e+11    -1.06812e-15    -1.06812e-15    7.67095e-16    7.67095e-16    
149    1e+11    1e+11    -4.73022e-15    -4.73022e-15    -2.55698e-16    -2.55698e-16    
150    1e+11    1e+11    1.52588e-16    1.52588e-16    -3.83548e-16    -3.83548e-16    
151    1e+11    1e+11    -7.62939e-16    -7.62939e-16    7.67095e-16    7.67095e-16    
152    1e+11    1e+11    -3.8147e-15    -3.8147e-15    -6.39246e-16    -6.39246e-16    
153    1e+11    1e+11    -1.06812e-15    -1.06812e-15    5.11397e-16    5.11397e-16    
154    1e+11    1e+11    1.52588e-16    1.52588e-16    -8.94944e-16    -8.94944e-16    
155    1e+11    1e+11    -1.52588e-15    -1.52588e-15    5.11397e-16    5.11397e-16    
156    1e+11    1e+11    -3.05176e-15    -3.05176e-15    -3.83548e-16    -3.83548e-16    
157    1e+11    1e+11    -5.79834e-15    -5.79834e-15    2.55698e-16    2.55698e-16    
158    1e+11    1e+11    3.05176e-16    3.05176e-16    1.02279e-15    1.02279e-15    
159    1e+11    1e+11    -1.67847e-15    -1.67847e-15    1.27849e-16    1.27849e-16    
160    1e+11    1e+11    -1.67847e-15    -1.67847e-15    3.19623e-15    3.19623e-15    
161    1e+11    1e+11    -2.89917e-15    -2.89917e-15    1.66204e-15    1.66204e-15    
162    1e+11    1e+11    -2.59399e-15    -2.59399e-15    2.68483e-15    2.68483e-15    
163    1e+11    1e+11    -7.62939e-16    -7.62939e-16    1.40634e-15    1.40634e-15    
164    1e+11    1e+11    -1.67847e-15    -1.67847e-15    -1.66204e-15    -1.66204e-15    
165    1e+11    1e+11    -3.20435e-15    -3.20435e-15    0    0    
166    1e+11    1e+11    -3.66211e-15    -3.66211e-15    1.27849e-16    1.27849e-16    
167    1e+11    1e+11    0    0    1.66204e-15    1.66204e-15    
168    1e+11    1e+11    -3.66211e-15    -3.66211e-15    2.04559e-15    2.04559e-15    
169    1e+11    1e+11    -2.89917e-15    -2.89917e-15    2.04559e-15    2.04559e-15    
170    1e+11    1e+11    -1.67847e-15    -1.67847e-15    1.15064e-15    1.15064e-15    
171    1e+11    1e+11    -6.10352e-16    -6.10352e-16    -1.27849e-16    -1.27849e-16    
172    1e+11    1e+11    -7.62939e-16    -7.62939e-16    0    0    
173    1e+11    1e+11    -3.50952e-15    -3.50952e-15    -3.83548e-16    -3.83548e-16    
174    1e+11    1e+11    -6.10352e-16    -6.10352e-16    -1.27849e-15    -1.27849e-15    
175    1e+11    1e+11    -3.05176e-15    -3.05176e-15    -2.30129e-15    -2.30129e-15    
176    1e+11    1e+11    -6.10352e-16    -6.10352e-16    3.83548e-16    3.83548e-16    
177    1e+11    1e+11    -3.05176e-15    -3.05176e-15    -3.32408e-15    -3.32408e-15    
178    1e+11    1e+11    -1.98364e-15    -1.98364e-15    -2.55698e-16    -2.55698e-16    
179    1e+11    1e+11    -2.89917e-15    -2.89917e-15    8.94944e-16    8.94944e-16    
180    1e+11    1e+11    -2.89917e-15    -2.89917e-15    2.55698e-16    2.55698e-16    
181    1e+11    1e+11    -1.98364e-15    -1.98364e-15    1.91774e-15    1.91774e-15    
182    1e+11    1e+11    -1.98364e-15    -1.98364e-15    -1.40634e-15    -1.40634e-15    
183    1e+11    1e+11    -1.52588e-15    -1.52588e-15    3.06838e-15    3.06838e-15    
184    1e+11    1e+11    0    0    -1.53419e-15    -1.53419e-15    
185    1e+11    1e+11    -3.66211e-15    -3.66211e-15    2.30129e-15    2.30129e-15    
186    1e+11    1e+11    -1.37329e-15    -1.37329e-15    2.55698e-16    2.55698e-16    
187    1e+11    1e+11    -2.89917e-15    -2.89917e-15    1.15064e-15    1.15064e-15    
188    1e+11    1e+11    -3.35693e-15    -3.35693e-15    -8.94944e-16    -8.94944e-16    
189    1e+11    1e+11    -1.06812e-15    -1.06812e-15    -1.27849e-16    -1.27849e-16    
