#time Tmin Tmax uniTmin uniTmax Amin Amax
479	-0.0159574 0.985128	0.997766 1.00226	1 1
479.5	-0.0158848 0.984917	0.997788 1.00226	1 1
480	-0.0159214 0.984499	0.997775 1.00225	1 1
480.5	-0.0160174 0.98466	0.997767 1.00223	1 1
481	-0.0160775 0.98542	0.997766 1.00223	1 1
481.5	-0.0160997 0.986008	0.997772 1.00223	1 1
482	-0.0160843 0.986406	0.997785 1.00223	1 1
482.5	-0.016028 0.986604	0.997794 1.00222	1 1
483	-0.0160079 0.986611	0.997777 1.00223	1 1
483.5	-0.0160099 0.986422	0.997768 1.00224	1 1
484	-0.0159683 0.986024	0.997765 1.00225	1 1
484.5	-0.0159364 0.985425	0.997771 1.00225	1 1
485	-0.0159585 0.985602	0.997784 1.00224	1 1
485.5	-0.0160422 0.986126	0.997789 1.00224	1 1
486	-0.0160927 0.986418	0.997773 1.00223	1 1
486.5	-0.0161039 0.986509	0.997765 1.00224	1 1
487	-0.016074 0.986387	0.997764 1.00225	1 1
487.5	-0.0160041 0.986066	0.997771 1.00224	1 1
488	-0.0159928 0.985531	0.997786 1.00224	1 1
488.5	-0.0159967 0.984839	0.997793 1.00223	1 1
489	-0.0160177 0.984184	0.997777 1.00221	1 1
489.5	-0.0159977 0.984495	0.997768 1.00222	1 1
490	-0.0159877 0.98499	0.997766 1.00222	1 1
490.5	-0.0160677 0.98562	0.997772 1.00222	1 1
491	-0.0161148 0.986025	0.997785 1.00221	1 1
491.5	-0.0161247 0.986227	0.997805 1.0022	1 1
492	-0.0160969 0.986223	0.997787 1.0022	1 1
492.5	-0.0160417 0.986012	0.997775 1.00221	1 1
493	-0.0160207 0.985604	0.99777 1.00221	1 1
493.5	-0.0159604 0.985481	0.997774 1.00221	1 1
494	-0.0159985 0.98615	0.997784 1.0022	1 1
494.5	-0.0159976 0.986587	0.997803 1.0022	1 1
495	-0.0160091 0.986804	0.997801 1.00221	1 1
495.5	-0.0160953 0.986821	0.997786 1.00222	1 1
496	-0.0161466 0.98664	0.997778 1.00222	1 1
496.5	-0.0161617 0.986272	0.997777 1.00222	1 1
497	-0.0161425 0.985691	0.997782 1.00221	1 1
497.5	-0.0160896 0.984936	0.997795 1.0022	1 1
498	-0.0160552 0.984224	0.997815 1.00221	1 1
498.5	-0.0159895 0.984473	0.997807 1.00221	1 1
499	-0.0158821 0.98492	0.997792 1.00222	1 1
499.5	-0.0158953 0.985562	0.997784 1.00223	1 1
500	-0.0160003 0.985986	0.997783 1.00227	1 1
500.5	-0.0160993 0.98623	0.99779 1.00231	1 1
501	-0.0161716 0.986297	0.997804 1.00234	1 1
501.5	-0.0162096 0.986172	0.997826 1.00237	1 1
502	-0.0162108 0.985834	0.997815 1.00239	1 1
502.5	-0.0161767 0.985297	0.997801 1.00241	1 1
503	-0.0161072 0.985676	0.997793 1.00243	1 1
503.5	-0.0160254 0.986112	0.997792 1.00245	1 1
504	-0.0159447 0.986343	0.997797 1.00248	1 1
504.5	-0.0159087 0.986397	0.99781 1.00251	1 1
505	-0.0159881 0.986273	0.997829 1.00258	1 1
505.5	-0.0161042 0.985972	0.997833 1.00265	1 1
506	-0.0161934 0.985476	0.997816 1.00271	1 1
506.5	-0.0162539 0.9848	0.997806 1.00277	1 1
507	-0.0162816 0.984326	0.997802 1.00282	1 1
507.5	-0.0162775 0.984105	0.997805 1.00286	1 1
508	-0.01624 0.98479	0.997815 1.0029	1 1
508.5	-0.0161694 0.985576	0.997832 1.00294	1 1
509	-0.0160647 0.986171	0.997841 1.00297	1 1
509.5	-0.0159398 0.986554	0.997838 1.003	1 1
510	-0.0159298 0.986728	0.997824 1.00303	1 1
510.5	-0.0160692 0.986728	0.997817 1.00305	1 1
511	-0.016184 0.986556	0.997816 1.00307	1 1
511.5	-0.0162709 0.986196	0.997822 1.00308	1 1
512	-0.0163296 0.985654	0.997834 1.0031	1 1
512.5	-0.0163571 0.984931	0.997837 1.00316	1 1
513	-0.0163527 0.984206	0.997838 1.00321	1 1
513.5	-0.0163161 0.984409	0.997844 1.00326	1 1
514	-0.0162458 0.984413	0.99784 1.0033	1 1
514.5	-0.0161445 0.985149	0.997834 1.00334	1 1
515	-0.0160158 0.985707	0.997835 1.00338	1 1
515.5	-0.015982 0.986108	0.997841 1.00342	1 1
516	-0.0161198 0.986327	0.997833 1.00345	1 1
516.5	-0.0162357 0.986368	0.997825 1.00347	1 1
517	-0.0163239 0.98624	0.997819 1.00348	1 1
517.5	-0.0163851 0.985933	0.997818 1.00348	1 1
518	-0.0164175 0.985445	0.997829 1.00347	1 1
518.5	-0.0164179 0.984776	0.99786 1.00348	1 1
519	-0.016386 0.985066	0.99786 1.00352	1 1
519.5	-0.0163204 0.98521	0.997867 1.00356	1 1
520	-0.0162299 0.985215	0.997854 1.00359	1 1
520.5	-0.0161448 0.985053	0.997845 1.00362	1 1
521	-0.0160319 0.985092	0.997842 1.00366	1 1
521.5	-0.016149 0.985557	0.997845 1.00369	1 1
522	-0.0162612 0.985853	0.997853 1.0037	1 1
522.5	-0.0163508 0.98597	0.997867 1.00371	1 1
523	-0.0164143 0.985921	0.997888 1.0037	1 1
523.5	-0.0164498 0.985686	0.997894 1.00369	1 1
524	-0.0164539 0.985292	0.997876 1.00367	1 1
524.5	-0.0164711 0.98488	0.997864 1.00368	1 1
525	-0.0164608 0.985224	0.997858 1.0037	1 1
525.5	-0.0164175 0.985388	0.997858 1.00373	1 1
526	-0.016342 0.985372	0.997864 1.00376	1 1
526.5	-0.0162398 0.985219	0.997876 1.00378	1 1
527	-0.0161635 0.984909	0.997894 1.00379	1 1
527.5	-0.0162696 0.985258	0.997888 1.0038	1 1
528	-0.016352 0.985639	0.997882 1.00379	1 1
528.5	-0.0164099 0.98584	0.997881 1.00378	1 1
529	-0.0164869 0.985875	0.997887 1.00375	1 1
529.5	-0.0165465 0.985743	0.997884 1.00373	1 1
530	-0.0165786 0.985431	0.997886 1.00376	1 1
530.5	-0.0165814 0.984939	0.997894 1.00378	1 1
531	-0.0165516 0.984874	0.997909 1.00379	1 1
531.5	-0.016486 0.985031	0.997896 1.00379	1 1
532	-0.0163869 0.985035	0.997886 1.00378	1 1
532.5	-0.0163457 0.984889	0.997882 1.00377	1 1
533	-0.0162798 0.984601	0.997883 1.00376	1 1
533.5	-0.0163466 0.98524	0.99789 1.00377	1 1
534	-0.0164547 0.985722	0.997903 1.00376	1 1
534.5	-0.0165401 0.986017	0.997921 1.00375	1 1
535	-0.0166006 0.98614	0.997937 1.00373	1 1
535.5	-0.0166344 0.986082	0.997927 1.00371	1 1
536	-0.0166387 0.985843	0.997914 1.00374	1 1
536.5	-0.0166119 0.985437	0.997905 1.00376	1 1
537	-0.0165836 0.984841	0.997901 1.00377	1 1
537.5	-0.0165918 0.984079	0.997903 1.00377	1 1
538	-0.0165679 0.984064	0.997911 1.00376	1 1
538.5	-0.0165164 0.98389	0.997925 1.00374	1 1
539	-0.0164365 0.984521	0.997944 1.00371	1 1
539.5	-0.0164541 0.985215	0.997928 1.00368	1 1
540	-0.0165321 0.985762	0.997918 1.00367	1 1
540.5	-0.0165849 0.986124	0.997912 1.00367	1 1
541	-0.0166107 0.98632	0.997912 1.00366	1 1
541.5	-0.0166073 0.986341	0.997917 1.00365	1 1
542	-0.0166716 0.986178	0.997929 1.00365	1 1
542.5	-0.0167118 0.985852	0.997946 1.00367	1 1
543	-0.0167236 0.98533	0.997966 1.00368	1 1
543.5	-0.0167053 0.98461	0.997963 1.00367	1 1
544	-0.0166562 0.983709	0.997947 1.00366	1 1
544.5	-0.0165785 0.983815	0.997936 1.00364	1 1
545	-0.0165405 0.983929	0.997931 1.00362	1 1
545.5	-0.0165331 0.984664	0.997931 1.00364	1 1
546	-0.0165015 0.985219	0.997936 1.00364	1 1
546.5	-0.016567 0.985602	0.997947 1.00363	1 1
547	-0.0166551 0.985814	0.997963 1.00361	1 1
547.5	-0.016716 0.985857	0.997978 1.00359	1 1
548	-0.0167476 0.985732	0.997961 1.00356	1 1
548.5	-0.0167497 0.98543	0.997949 1.00355	1 1
549	-0.0167216 0.984937	0.997942 1.00356	1 1
549.5	-0.0166856 0.984875	0.99794 1.00356	1 1
550	-0.01673 0.985345	0.997944 1.00355	1 1
550.5	-0.0167474 0.985622	0.997953 1.00354	1 1
551	-0.016738 0.985725	0.997967 1.00351	1 1
551.5	-0.0167031 0.98566	0.997986 1.00348	1 1
552	-0.016639 0.985426	0.998 1.00344	1 1
552.5	-0.0166051 0.985035	0.997983 1.00338	1 1
553	-0.016642 0.984488	0.99797 1.00335	1 1
553.5	-0.0166525 0.983744	0.997964 1.00334	1 1
554	-0.0166436 0.98355	0.997962 1.00331	1 1
554.5	-0.0167268 0.983658	0.997965 1.00328	1 1
555	-0.0167863 0.984488	0.997974 1.00324	1 1
555.5	-0.0168204 0.985139	0.997987 1.00319	1 1
556	-0.016827 0.985595	0.998005 1.00313	1 1
556.5	-0.0168058 0.985892	0.99802 1.00307	1 1
557	-0.0167551 0.986026	0.998002 1.003	1 1
557.5	-0.016675 0.986	0.997988 1.00293	1 1
558	-0.0167273 0.985805	0.99798 1.00285	1 1
558.5	-0.0167505 0.985423	0.997977 1.00276	1 1
559	-0.0167447 0.98484	0.99798 1.00272	1 1
559.5	-0.0167101 0.984672	0.997987 1.00269	1 1
560	-0.0167105 0.985156	0.998 1.00266	1 1
560.5	-0.0167448 0.985434	0.998017 1.00263	1 1
561	-0.016752 0.985549	0.998037 1.00259	1 1
561.5	-0.0167289 0.98548	0.998025 1.00255	1 1
562	-0.0167008 0.985256	0.998009 1.00249	1 1
562.5	-0.0167797 0.984878	0.997998 1.00243	1 1
563	-0.0168326 0.984349	0.997991 1.00237	1 1
563.5	-0.0168567 0.983626	0.99799 1.00236	1 1
564	-0.0168532 0.983024	0.997994 1.00237	1 1
564.5	-0.0168232 0.983561	0.998003 1.00237	1 1
565	-0.0167652 0.984331	0.998017 1.00236	1 1
565.5	-0.0166755 0.984906	0.998034 1.00235	1 1
566	-0.0167041 0.985297	0.998052 1.00233	1 1
566.5	-0.0167424 0.985528	0.998044 1.00234	1 1
567	-0.0167564 0.9856	0.998028 1.00235	1 1
567.5	-0.0167448 0.985516	0.998016 1.00235	1 1
568	-0.0167598 0.985239	0.998008 1.00234	1 1
568.5	-0.0167778 0.984779	0.998006 1.00233	1 1
569	-0.0167667 0.984484	0.998009 1.00232	1 1
569.5	-0.0167254 0.985118	0.998016 1.00233	1 1
570	-0.0166997 0.985571	0.998029 1.00233	1 1
570.5	-0.0167788 0.985843	0.998039 1.00233	1 1
571	-0.0168338 0.985949	0.998054 1.00232	1 1
571.5	-0.0168623 0.985894	0.998073 1.00231	1 1
572	-0.0168625 0.985686	0.998055 1.0023	1 1
572.5	-0.016834 0.985311	0.99804 1.00231	1 1
573	-0.0167761 0.984776	0.99803 1.00231	1 1
573.5	-0.0166878 0.984062	0.998025 1.0023	1 1
574	-0.0166755 0.984434	0.998024 1.00229	1 1
574.5	-0.0167338 0.984814	0.998029 1.00227	1 1
575	-0.0167669 0.985031	0.998036 1.00227	1 1
575.5	-0.0167723 0.985066	0.99804 1.00227	1 1
576	-0.0167549 0.984922	0.99805 1.00228	1 1
576.5	-0.0167553 0.984644	0.998064 1.00229	1 1
577	-0.0167243 0.984221	0.998083 1.00229	1 1
577.5	-0.0166659 0.983616	0.998075 1.00229	1 1
578	-0.0166726 0.982811	0.998061 1.00228	1 1
578.5	-0.0167531 0.983056	0.998051 1.00228	1 1
579	-0.0168108 0.983787	0.998046 1.00229	1 1
579.5	-0.0168432 0.984338	0.998045 1.0023	1 1
580	-0.0168475 0.984694	0.998048 1.0023	1 1
580.5	-0.0168225 0.984859	0.998045 1.00229	1 1
581	-0.0167678 0.984879	0.998047 1.00228	1 1
581.5	-0.0166845 0.984757	0.998054 1.00229	1 1
582	-0.0166371 0.984462	0.998065 1.00229	1 1
582.5	-0.0167132 0.983986	0.998082 1.00229	1 1
583	-0.0167642 0.984081	0.998096 1.00228	1 1
583.5	-0.016791 0.984732	0.998094 1.00227	1 1
584	-0.0167935 0.985202	0.998082 1.00227	1 1
584.5	-0.0167696 0.985467	0.998075 1.00227	1 1
585	-0.0167157 0.985586	0.998073 1.00226	1 1
585.5	-0.016632 0.985546	0.998065 1.00225	1 1
586	-0.016603 0.985357	0.998059 1.00224	1 1
586.5	-0.0166886 0.98499	0.998057 1.00224	1 1
587	-0.0167501 0.984448	0.99806 1.00224	1 1
587.5	-0.0167849 0.984442	0.998068 1.00226	1 1
588	-0.0167925 0.985042	0.998077 1.00227	1 1
588.5	-0.0167726 0.985451	0.998078 1.00227	1 1
589	-0.0167232 0.985704	0.998084 1.00227	1 1
589.5	-0.016643 0.985791	0.998095 1.00226	1 1
590	-0.0165816 0.985707	0.998104 1.00227	1 1
590.5	-0.0166742 0.985469	0.998106 1.00228	1 1
591	-0.0167406 0.985064	0.998098 1.00228	1 1
591.5	-0.0167821 0.984504	0.998088 1.00227	1 1
592	-0.0167977 0.984471	0.998082 1.00226	1 1
592.5	-0.0167865 0.985058	0.998081 1.00226	1 1
593	-0.0167471 0.985461	0.998084 1.00226	1 1
593.5	-0.0166793 0.985692	0.998082 1.00225	1 1
594	-0.0165805 0.985749	0.998078 1.00224	1 1
594.5	-0.0165819 0.985639	0.998078 1.00222	1 1
595	-0.0166371 0.985381	0.998083 1.00221	1 1
595.5	-0.0166664 0.98497	0.998093 1.00221	1 1
596	-0.0167011 0.984387	0.9981 1.00222	1 1
596.5	-0.0167168 0.98443	0.9981 1.00223	1 1
597	-0.0167059 0.984998	0.998105 1.00223	1 1
597.5	-0.0166668 0.9854	0.998114 1.00223	1 1
598	-0.0165992 0.985622	0.998124 1.00224	1 1
598.5	-0.016611 0.985663	0.998122 1.00225	1 1
599	-0.0166803 0.985548	0.998114 1.00225	1 1
599.5	-0.0167227 0.985286	0.998105 1.00225	1 1
600	-0.0167387 0.984861	0.998099 1.00224	1 1
